tf_hgnc_symbol,ensembl_gene_id,mapped_model_id,model_collection,cross_exp_pearsonr,within_exp_pearsonr,snpselex_first_batch_pearsonr,snpselex_novel_batch_pearsonr,mapping_type
VAX1,ENSG00000148704,EMX2_NA_TGGTTC30NTTT_ESAI_yang2017_0_4_7mer,primary,0.8871059362383535,0.7804380278548648,,,CIS-BP
VAX1,ENSG00000148704,EN1_eDBD_TATATA40NGCT_KR_yin2017_0_1_6mer,secondary-novel-batch,,0.7756097892951888,,0.2361496427723397,CIS-BP
VAX1,ENSG00000148704,EN1_NA_TGACCT20NCCA_W_jolma2013_0_3_7mer,primary,0.8015038750384417,0.8181719856359604,,,CIS-BP
VAX1,ENSG00000148704,EN2_eDBD_TGGCCT40NTAT_KS_yin2017_0_1_7mer,secondary-novel-batch,,0.8492692270586448,0.4380812796314686,0.4568114593810642,CIS-BP
VAX1,ENSG00000148704,EN2_NA_TGCCAT20NGA_ESAE_yang2017_0_4_7mer,primary,0.7234481147663661,0.7704304220534207,,,CIS-BP
VAX1,ENSG00000148704,ESX1_eDBD_TTGTTC40NAAG_KAN_yin2017_0_4_7mer,primary,0.9237636623740386,0.9066494259625154,,,CIS-BP
VAX1,ENSG00000148704,EVX1_eDBD_TTAGTG40NACC_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.9086977082508922,0.5033085691409657,0.6230324449456011,CIS-BP
VAX1,ENSG00000148704,EVX1_eDBD_TTAGTG40NACC_KO_yin2017_0_4_7mer,secondary-first-batch,,0.9252861143094184,0.513846311009126,0.5958653125723911,CIS-BP
VAX1,ENSG00000148704,EVX1_NA_TGGGAC20NAGT_Z_jolma2013_0_3_7mer,primary,0.8862722909755149,0.866566050245522,,,CIS-BP
VAX1,ENSG00000148704,EVX2_NA_TCAAGG20NGAA_ESY_yang2017_0_3_7mer,primary,0.9514370529389834,0.885097941492461,,,CIS-BP
VAX1,ENSG00000148704,GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,0.937062960062988,0.8263113749529007,,,CIS-BP
VAX1,ENSG00000148704,GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,,0.9439403154924104,0.6815479064316594,0.6795169251157347,CIS-BP
VAX1,ENSG00000148704,GBX2_NA_TCCCGA20NGCC_ESY_yang2017_0_2_7mer,primary,0.812452389000987,0.8601766852704755,,,CIS-BP
VAX1,ENSG00000148704,GSX1_eDBD_TCATGT40NCTG_KO_yin2017_0_4_7mer,primary,0.6500245797910436,0.9070695596899745,,,CIS-BP
VAX1,ENSG00000148704,GSX2_eDBD_TTCGAA40NGAC_KO_yin2017_0_3_7mer,primary,0.8596840941811197,0.8850919786898052,,,CIS-BP
VAX1,ENSG00000148704,HMX1_eDBD_TCCTCA40NAAC_KO_yin2017_0_4_7mer,primary,0.7165731182331991,0.8681864221703334,,,CIS-BP
VAX1,ENSG00000148704,HMX1_NA_TCGCCA20NCCT_ESZ_yang2017_2_3_7mer,secondary-novel-batch,,0.6038047558321575,,0.6496150442610124,CIS-BP
VAX1,ENSG00000148704,HMX2_eDBD_TGAAAT40NCAA_KO_yin2017_0_4_7mer,primary,0.8789066859915438,0.8975442787430299,,,CIS-BP
VAX1,ENSG00000148704,HMX2_NA_TAGTGG20NCG_ESY_yang2017_1_4_7mer,secondary-novel-batch,,0.8443975362974867,0.3322760883333006,0.6583378375616251,CIS-BP
VAX1,ENSG00000148704,HMX3_NA_TGCACT30NCAC_ESAI_yang2017_0_4_7mer,primary,0.9039455305095568,0.8286053092500735,,,CIS-BP
VAX1,ENSG00000148704,HOXA1_FL_TGACAA40NACT_KX_yin2017_1_4_7mer,primary,0.8425327340810443,0.8933337057667292,,,CIS-BP
VAX1,ENSG00000148704,HOXA2_eDBD_TAGTCT40NGCA_KN_yin2017_0_2_7mer,secondary-first-batch,,0.944521921318447,0.5245239487887176,0.3813367141115274,CIS-BP
VAX1,ENSG00000148704,HOXA2_NA_TTATTA20NTA_ESAF_yang2017_0_3_7mer,primary,0.9249272991699955,0.8946400896818688,,,CIS-BP
VAX1,ENSG00000148704,HOXA3_FL_TCCGGT40NTCT_KK_nitta2015_1_3_7mer,primary,0.9450679477386839,0.9052129762217558,,,CIS-BP
VAX1,ENSG00000148704,HOXA4_eDBD_TACCGC40NTAC_KO_yin2017_0_3_7mer,primary,0.9409248749892122,0.8347960304895456,,,CIS-BP
VAX1,ENSG00000148704,HOXA5_eDBD_TTAGAT40NGTG_KV_yin2017_0_4_7mer,primary,0.9342805073041452,0.8936228702213777,,,CIS-BP
VAX1,ENSG00000148704,HOXA5_eDBD_TTAGTA40NCTC_KV_yin2017_0_1_7mer,secondary-novel-batch,,0.8140424866024396,0.5605715479848559,0.4191309204925919,CIS-BP
VAX1,ENSG00000148704,HOXB1_eDBD_TGCACA40NATA_KO_yin2017_0_4_7mer,primary,0.767839522551031,0.7265739070026823,,,CIS-BP
VAX1,ENSG00000148704,HOXB2_eDBD_TGGGCC40NGGA_KP_yin2017_0_4_7mer,primary,0.9229896250065728,0.953574036328967,,,CIS-BP
VAX1,ENSG00000148704,HOXB3_NA_TACATT20NTAC_ESY_yang2017_0_3_7mer,primary,0.9034610155064453,0.8044553584922549,,,CIS-BP
VAX1,ENSG00000148704,HOXB4_FL_TCTGCA40NATA_KV_yin2017_0_4_7mer,primary,0.9288092400198695,0.8979950542591708,,,CIS-BP
VAX1,ENSG00000148704,HOXB5_eDBD_TCGGAC40NCCA_KO_yin2017_0_1_7mer,secondary-first-batch,,0.7485618155127063,0.6298021120453107,0.2170007750294635,CIS-BP
VAX1,ENSG00000148704,HOXB5_eDBD_TCGGAC40NCCA_KO_yin2017_2_4_7mer,primary,0.7203280965839177,0.8192815332201705,,,CIS-BP
VAX1,ENSG00000148704,HOXC4_FL_TCGCAC40NCCT_KV_yin2017_0_4_7mer,primary,0.9485840718334185,0.8744590310638005,,,CIS-BP
VAX1,ENSG00000148704,HOXD1_eDBD_TAGTAG40NGTT_KR_yin2017_0_4_7mer,primary,0.8951807040034894,0.6753146521924562,,,CIS-BP
VAX1,ENSG00000148704,HOXD3_NA_TGCCAT20NCG_P_jolma2013_0_4_7mer,primary,0.8212103171244249,0.7255252756368104,,,CIS-BP
VAX1,ENSG00000148704,HOXD4_eDBD_TGAGAC40NCAA_KO_yin2017_0_4_7mer,secondary-first-batch,,0.8299134026096486,0.5068876830871114,0.3413466480889732,CIS-BP
VAX1,ENSG00000148704,HOXD4_FL_TTTACT40NACA_KV_yin2017_0_3_7mer,primary,0.8738176254773413,0.8660569027301747,,,CIS-BP
VAX1,ENSG00000148704,ISX_FL_TTCAAG40NGCC_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.9199807472235846,0.7415103264366085,0.57865831128178,CIS-BP
VAX1,ENSG00000148704,ISX_FL_TTCAAG40NGCC_KW_yin2017_0_3_7mer,secondary-first-batch,,0.9379382227291955,0.7566779527582033,0.549491080116355,CIS-BP
VAX1,ENSG00000148704,ISX_NA_TGAGTG20NTGA_ESAE_yang2017_0_3_7mer,primary,0.9152579145114421,0.8312262598930751,,,CIS-BP
VAX1,ENSG00000148704,LHX2_NA_TCCAGT30NGAC_ESAI_yang2017_0_4_7mer,primary,0.7911305955960539,0.5877654164573487,,,CIS-BP
VAX1,ENSG00000148704,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_1_7mer,secondary-novel-batch,,0.7895206927352209,0.5025741317135726,0.5981185273692692,CIS-BP
VAX1,ENSG00000148704,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_4_7mer,primary,0.7707039034361773,0.8842614449085009,,,CIS-BP
VAX1,ENSG00000148704,LHX9_eDBD_TGGACG40NAAG_KP_yin2017_0_4_7mer,primary,0.8292023132829975,0.8801537770373723,,,CIS-BP
VAX1,ENSG00000148704,LHX9_eDBD_TTAGCA40NGGT_KP_yin2017_0_1_7mer,secondary-novel-batch,,0.7983311805254699,0.7280225060402774,0.6049056453994016,CIS-BP
VAX1,ENSG00000148704,LHX9_FL_TTTGGT40NCTT_KW_yin2017_0_4_7mer,secondary-first-batch,,0.9075634927122377,0.7296361889482669,0.5906369413306009,CIS-BP
VAX1,ENSG00000148704,MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,0.7378146374143509,0.8621169843925728,,,CIS-BP
VAX1,ENSG00000148704,MEOX1_FL_TAAGCA40NGTC_KX_yin2017_0_1_6mer,secondary-novel-batch,,0.8436238651073408,,0.3308515471953592,CIS-BP
VAX1,ENSG00000148704,MIXL1_FL_TATAGT40NAGG_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.8355287558249889,0.5467715264985922,0.5054571938475009,CIS-BP
VAX1,ENSG00000148704,MIXL1_NA_TGATTT20NTTA_ESAE_yang2017_0_3_7mer,primary,0.8970458078414176,0.8717598177638778,,,CIS-BP
VAX1,ENSG00000148704,MNX1_eDBD_TTGGCA40NTCG_KO_yin2017_0_3_7mer,primary,0.5236811637399051,0.8815226063586873,,,CIS-BP
VAX1,ENSG00000148704,MSX1_eDBD_TACTGG40NGGA_KO_yin2017_0_3_7mer,primary,0.8517067201150309,0.8070451389973571,,,CIS-BP
VAX1,ENSG00000148704,MSX2_eDBD_TAACTC40NGTC_KR_yin2017_0_1_7mer,secondary-novel-batch,,0.9009470150578491,,0.3255700076078865,CIS-BP
VAX1,ENSG00000148704,MSX2_NA_TGCGGG20NGA_ESW_yang2017_0_3_7mer,primary,0.8888548369743979,0.7553019731668049,,,CIS-BP
VAX1,ENSG00000148704,NOTO_NA_TGCGTT30NTGC_AI_jolma2013_0_4_7mer,primary,0.6687033360192944,0.8535169824145455,,,CIS-BP
VAX1,ENSG00000148704,PDX1_eDBD_TGCCCT40NTCG_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8333947312035038,,0.6357657953966259,CIS-BP
VAX1,ENSG00000148704,PDX1_NA_TGGAAT30NAAT_AI_jolma2013_0_4_7mer,primary,0.8347009400969707,0.8310941747868187,,,CIS-BP
VAX1,ENSG00000148704,PHOX2A_eDBD_TTCGGG40NGAG_KR_yin2017_0_4_7mer,primary,0.8584680882448142,0.8651336976362987,,,CIS-BP
VAX1,ENSG00000148704,PHOX2A_NA_TGACTC20NGA_ESY_yang2017_0_2_7mer,secondary-novel-batch,,0.8291532898920936,,0.7242696390671763,CIS-BP
VAX1,ENSG00000148704,PHOX2B_NA_TGCTGT20NGA_ESAE_yang2017_1_3_7mer,primary,0.829272090176549,0.8732740435617239,,,CIS-BP
VAX1,ENSG00000148704,PITX1_FL_TTATTT40NCGT_KX_yin2017_0_3_7mer,primary,0.8733518017749977,0.8998277507230734,,,CIS-BP
VAX1,ENSG00000148704,PITX2_FL_TTTACA40NGCT_KX_yin2017_0_3_7mer,primary,0.8884077043764179,0.9316287412155807,,,CIS-BP
VAX1,ENSG00000148704,PROP1_NA_TGTATT20NGA_ESAE_yang2017_0_4_7mer,primary,0.8218808288777396,0.7452592959213701,,,CIS-BP
VAX1,ENSG00000148704,PRRX1_NA_TTCCCC20NTA_ESAD_yang2017_0_3_7mer,primary,0.9520428524345802,0.9087643300645869,,,CIS-BP
VAX1,ENSG00000148704,PRRX2_FL_TAGGAC40NACA_KV_yin2017_0_3_7mer,primary,0.8084553470464967,0.9323535948864584,,,CIS-BP
VAX1,ENSG00000148704,RAX_eDBD_TTGCTC40NGAA_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8679051957553606,0.6435739017062819,0.7050308477639793,CIS-BP
VAX1,ENSG00000148704,RAX_eDBD_TTGCTC40NGAA_KO_yin2017_0_2_7mer,secondary-first-batch,,0.9002142601699936,0.651797053253476,0.6971496196730604,CIS-BP
VAX1,ENSG00000148704,RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,0.6781704524587489,0.6022897765133772,,,CIS-BP
VAX1,ENSG00000148704,RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,0.9418949842308268,0.9139712440426994,,,CIS-BP
VAX1,ENSG00000148704,SHOX_eDBD_TCCGTC40NGTT_KT_yin2017_1_2_7mer,primary,0.9328738204448879,0.937440626773633,,,CIS-BP
VAX1,ENSG00000148704,SHOX_eDBD_TTTAGC40NGAC_KT_yin2017_0_1_7mer,secondary-novel-batch,,0.9023876534988577,0.7703297981681406,0.7528270337408336,CIS-BP
VAX1,ENSG00000148704,SHOX_eDBD_TTTAGC40NGAC_KT_yin2017_0_2_7mer,secondary-first-batch,,0.9146275850738412,0.7724837332861192,0.7453955606393864,CIS-BP
VAX1,ENSG00000148704,SHOX2_NA_TACGTC20NTGC_ESY_yang2017_0_3_7mer,primary,0.9556455782388913,0.8567779779583005,,,CIS-BP
VAX1,ENSG00000148704,TLX2_eDBD_TCTGCA40NATA_KO_yin2017_1_3_7mer,primary,0.8530611237421754,0.8958371436902842,,,CIS-BP
VAX1,ENSG00000148704,TLX3_FL_TTGCCT40NAAC_KX_yin2017_0_1_6mer,secondary-novel-batch,,0.38948161798572517,,0.3696372848166055,CIS-BP
VAX1,ENSG00000148704,TLX3_FL_TTGCCT40NAAC_KX_yin2017_0_4_7mer,primary,0.7663158720691013,0.724891959173453,,,CIS-BP
VAX1,ENSG00000148704,UNCX_NA_TGCAAG20NGA_ESAF_yang2017_1_3_7mer,primary,0.9124364079273507,0.8984194606920501,,,CIS-BP
VAX1,ENSG00000148704,VAX1_eDBD_TGTCTT40NTTC_KO_yin2017_0_4_7mer,primary,0.9219561256341389,0.9366529763009266,,,cognate
VAX1,ENSG00000148704,VAX2_eDBD_TCGACC40NCCT_KAN_yin2017_0_2_7mer,secondary-novel-batch,,0.9280459916575814,0.7419177544735539,0.5952561012087975,CIS-BP
VAX1,ENSG00000148704,VAX2_FL_TGTCGA40NGCA_KX_yin2017_0_3_7mer,primary,0.9187708973014591,0.9362133477425147,,,CIS-BP
VAX1,ENSG00000148704,VSX1_FL_TTAGGA40NTCT_KAE_yin2017_0_3_7mer,primary,0.9199596051742749,0.9463186710421775,,,CIS-BP
VAX1,ENSG00000148704,VSX2_eDBD_TTTGTT40NTAT_KO_yin2017_0_4_7mer,primary,0.9185277819866103,0.894226430630058,,,CIS-BP
VAX2,ENSG00000116035,ALX1_NA_TAAAGC20NCG_ESZ_yang2017_0_2_7mer,primary,0.9159072262889877,0.9243254242679831,,,CIS-BP
VAX2,ENSG00000116035,ALX3_eDBD_TGCTCC40NCCG_KO_yin2017_0_4_7mer,primary,0.8973762106973114,0.8977566200938389,,,CIS-BP
VAX2,ENSG00000116035,ALX4_eDBD_TGCGTA40NTCA_KW_yin2017_0_4_7mer,primary,0.8881346708648697,0.8462360346310192,,,CIS-BP
VAX2,ENSG00000116035,ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8722121025742563,0.4987867688140423,0.6785928020278328,CIS-BP
VAX2,ENSG00000116035,ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,0.7534995898564554,0.9171430223259835,,,CIS-BP
VAX2,ENSG00000116035,BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,0.8788467504283809,0.9141625957759754,,,CIS-BP
VAX2,ENSG00000116035,BARHL1_NA_TCAGTC20NCG_AC_jolma2013_0_2_7mer,secondary-novel-batch,,0.8912040960394787,0.4723225498545066,0.1713009828028022,CIS-BP
VAX2,ENSG00000116035,BARHL2_eDBD_TAAAGA40NTCC_KT_yin2017_0_1_7mer,secondary-novel-batch,,0.9133073681694525,,0.5134699288175507,CIS-BP
VAX2,ENSG00000116035,BARHL2_NA_TATTGT20NGTG_ESAC_yang2017_0_2_7mer,primary,0.9001552224762635,0.8954624890881817,,,CIS-BP
VAX2,ENSG00000116035,BARX1_NA_TATTCG20NCTG_ESAC_yang2017_0_3_7mer,primary,0.9418851820211688,0.8751092958722444,,,CIS-BP
VAX2,ENSG00000116035,BARX2_FL_TAGTTA40NGTG_KZ_yin2017_0_4_7mer,primary,0.9131715877080402,0.8778648491532985,,,CIS-BP
VAX2,ENSG00000116035,BSX_NA_TATGAA20NCG_ESY_yang2017_0_3_7mer,primary,0.8781801775939713,0.8790015682419852,,,CIS-BP
VAX2,ENSG00000116035,DLX1_eDBD_TGGTCA40NGTG_KT_yin2017_0_3_7mer,secondary-first-batch,,0.940077108969953,0.6698623463187506,0.7250076165258095,CIS-BP
VAX2,ENSG00000116035,DLX1_NA_TGAGAT20NCG_P_jolma2013_0_5_7mer,primary,0.819278951456106,0.9010816418551758,,,CIS-BP
VAX2,ENSG00000116035,DLX2_eDBD_TGTCTG40NAGG_KP_yin2017_0_4_7mer,primary,0.924200590767745,0.9326544571393518,,,CIS-BP
VAX2,ENSG00000116035,DLX3_eDBD_TCCAGC40NGGC_KN_yin2017_0_3_7mer,primary,0.9433091761809725,0.927871549438285,,,CIS-BP
VAX2,ENSG00000116035,DLX3_FL_TGGAGA40NCCA_KW_yin2017_1_4_7mer,secondary-first-batch,,0.920435986225256,0.3964169309403371,0.436603284176275,CIS-BP
VAX2,ENSG00000116035,DLX4_eDBD_TCGAGT40NACT_KT_yin2017_0_3_7mer,primary,0.8869489091707502,0.9383138620558912,,,CIS-BP
VAX2,ENSG00000116035,DLX4_NA_TCTTCT20NGA_ESAC_yang2017_0_3_7mer,secondary-novel-batch,,0.8481328186218424,0.593564357195993,0.7557546162206471,CIS-BP
VAX2,ENSG00000116035,DLX5_eDBD_TCATGT40NCTG_KT_yin2017_0_3_7mer,primary,0.8583190531701406,0.9461647993936503,,,CIS-BP
VAX2,ENSG00000116035,DLX6_eDBD_TGGTGG40NTAA_KR_yin2017_0_3_7mer,primary,0.9183170191090276,0.8930025043364515,,,CIS-BP
VAX2,ENSG00000116035,DLX6_NA_TGCGGG20NGA_Y_jolma2013_0_3_6mer,secondary-novel-batch,,0.85080218979343,,0.2443602346947712,CIS-BP
VAX2,ENSG00000116035,DRGX_eDBD_TACTAC40NGCC_KO_yin2017_2_4_6mer,secondary-first-batch,,0.8790941156014201,0.2074021797856017,0.5911635232566489,CIS-BP
VAX2,ENSG00000116035,DRGX_eDBD_TTGAAG40NCTC_KO_yin2017_0_4_7mer,primary,0.9201054575381796,0.9239432088803681,,,CIS-BP
VAX2,ENSG00000116035,EMX1_eDBD_TTAGCA40NGGT_KO_yin2017_0_4_7mer,primary,0.9049411778697647,0.908952886328186,,,CIS-BP
VAX2,ENSG00000116035,EMX1_FL_TAAGAT40NATG_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.8541554136187783,0.7226870872121413,0.5797573367639302,CIS-BP
VAX2,ENSG00000116035,EMX2_NA_TGGTTC30NTTT_ESAI_yang2017_0_4_7mer,primary,0.8871059362383535,0.7804380278548648,,,CIS-BP
VAX2,ENSG00000116035,EN1_eDBD_TATATA40NGCT_KR_yin2017_0_1_6mer,secondary-novel-batch,,0.7756097892951888,,0.2361496427723397,CIS-BP
VAX2,ENSG00000116035,EN1_NA_TGACCT20NCCA_W_jolma2013_0_3_7mer,primary,0.8015038750384417,0.8181719856359604,,,CIS-BP
VAX2,ENSG00000116035,EN2_eDBD_TGGCCT40NTAT_KS_yin2017_0_1_7mer,secondary-novel-batch,,0.8492692270586448,0.4380812796314686,0.4568114593810642,CIS-BP
VAX2,ENSG00000116035,EN2_NA_TGCCAT20NGA_ESAE_yang2017_0_4_7mer,primary,0.7234481147663661,0.7704304220534207,,,CIS-BP
VAX2,ENSG00000116035,ESX1_eDBD_TTGTTC40NAAG_KAN_yin2017_0_4_7mer,primary,0.9237636623740386,0.9066494259625154,,,CIS-BP
VAX2,ENSG00000116035,EVX1_eDBD_TTAGTG40NACC_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.9086977082508922,0.5033085691409657,0.6230324449456011,CIS-BP
VAX2,ENSG00000116035,EVX1_eDBD_TTAGTG40NACC_KO_yin2017_0_4_7mer,secondary-first-batch,,0.9252861143094184,0.513846311009126,0.5958653125723911,CIS-BP
VAX2,ENSG00000116035,EVX1_NA_TGGGAC20NAGT_Z_jolma2013_0_3_7mer,primary,0.8862722909755149,0.866566050245522,,,CIS-BP
VAX2,ENSG00000116035,EVX2_NA_TCAAGG20NGAA_ESY_yang2017_0_3_7mer,primary,0.9514370529389834,0.885097941492461,,,CIS-BP
VAX2,ENSG00000116035,GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,0.937062960062988,0.8263113749529007,,,CIS-BP
VAX2,ENSG00000116035,GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,,0.9439403154924104,0.6815479064316594,0.6795169251157347,CIS-BP
VAX2,ENSG00000116035,GBX2_NA_TCCCGA20NGCC_ESY_yang2017_0_2_7mer,primary,0.812452389000987,0.8601766852704755,,,CIS-BP
VAX2,ENSG00000116035,GSX1_eDBD_TCATGT40NCTG_KO_yin2017_0_4_7mer,primary,0.6500245797910436,0.9070695596899745,,,CIS-BP
VAX2,ENSG00000116035,GSX2_eDBD_TTCGAA40NGAC_KO_yin2017_0_3_7mer,primary,0.8596840941811197,0.8850919786898052,,,CIS-BP
VAX2,ENSG00000116035,HMX1_eDBD_TCCTCA40NAAC_KO_yin2017_0_4_7mer,primary,0.7165731182331991,0.8681864221703334,,,CIS-BP
VAX2,ENSG00000116035,HMX1_NA_TCGCCA20NCCT_ESZ_yang2017_2_3_7mer,secondary-novel-batch,,0.6038047558321575,,0.6496150442610124,CIS-BP
VAX2,ENSG00000116035,HMX2_eDBD_TGAAAT40NCAA_KO_yin2017_0_4_7mer,primary,0.8789066859915438,0.8975442787430299,,,CIS-BP
VAX2,ENSG00000116035,HMX2_NA_TAGTGG20NCG_ESY_yang2017_1_4_7mer,secondary-novel-batch,,0.8443975362974867,0.3322760883333006,0.6583378375616251,CIS-BP
VAX2,ENSG00000116035,HMX3_NA_TGCACT30NCAC_ESAI_yang2017_0_4_7mer,primary,0.9039455305095568,0.8286053092500735,,,CIS-BP
VAX2,ENSG00000116035,HOXA1_FL_TGACAA40NACT_KX_yin2017_1_4_7mer,primary,0.8425327340810443,0.8933337057667292,,,CIS-BP
VAX2,ENSG00000116035,HOXA2_eDBD_TAGTCT40NGCA_KN_yin2017_0_2_7mer,secondary-first-batch,,0.944521921318447,0.5245239487887176,0.3813367141115274,CIS-BP
VAX2,ENSG00000116035,HOXA2_NA_TTATTA20NTA_ESAF_yang2017_0_3_7mer,primary,0.9249272991699955,0.8946400896818688,,,CIS-BP
VAX2,ENSG00000116035,HOXA3_FL_TCCGGT40NTCT_KK_nitta2015_1_3_7mer,primary,0.9450679477386839,0.9052129762217558,,,CIS-BP
VAX2,ENSG00000116035,HOXA4_eDBD_TACCGC40NTAC_KO_yin2017_0_3_7mer,primary,0.9409248749892122,0.8347960304895456,,,CIS-BP
VAX2,ENSG00000116035,HOXA5_eDBD_TTAGAT40NGTG_KV_yin2017_0_4_7mer,primary,0.9342805073041452,0.8936228702213777,,,CIS-BP
VAX2,ENSG00000116035,HOXA5_eDBD_TTAGTA40NCTC_KV_yin2017_0_1_7mer,secondary-novel-batch,,0.8140424866024396,0.5605715479848559,0.4191309204925919,CIS-BP
VAX2,ENSG00000116035,HOXB1_eDBD_TGCACA40NATA_KO_yin2017_0_4_7mer,primary,0.767839522551031,0.7265739070026823,,,CIS-BP
VAX2,ENSG00000116035,HOXB2_eDBD_TGGGCC40NGGA_KP_yin2017_0_4_7mer,primary,0.9229896250065728,0.953574036328967,,,CIS-BP
VAX2,ENSG00000116035,HOXB3_NA_TACATT20NTAC_ESY_yang2017_0_3_7mer,primary,0.9034610155064453,0.8044553584922549,,,CIS-BP
VAX2,ENSG00000116035,HOXB4_FL_TCTGCA40NATA_KV_yin2017_0_4_7mer,primary,0.9288092400198695,0.8979950542591708,,,CIS-BP
VAX2,ENSG00000116035,HOXB5_eDBD_TCGGAC40NCCA_KO_yin2017_0_1_7mer,secondary-first-batch,,0.7485618155127063,0.6298021120453107,0.2170007750294635,CIS-BP
VAX2,ENSG00000116035,HOXB5_eDBD_TCGGAC40NCCA_KO_yin2017_2_4_7mer,primary,0.7203280965839177,0.8192815332201705,,,CIS-BP
VAX2,ENSG00000116035,HOXC4_FL_TCGCAC40NCCT_KV_yin2017_0_4_7mer,primary,0.9485840718334185,0.8744590310638005,,,CIS-BP
VAX2,ENSG00000116035,HOXD1_eDBD_TAGTAG40NGTT_KR_yin2017_0_4_7mer,primary,0.8951807040034894,0.6753146521924562,,,CIS-BP
VAX2,ENSG00000116035,HOXD3_NA_TGCCAT20NCG_P_jolma2013_0_4_7mer,primary,0.8212103171244249,0.7255252756368104,,,CIS-BP
VAX2,ENSG00000116035,HOXD4_eDBD_TGAGAC40NCAA_KO_yin2017_0_4_7mer,secondary-first-batch,,0.8299134026096486,0.5068876830871114,0.3413466480889732,CIS-BP
VAX2,ENSG00000116035,HOXD4_FL_TTTACT40NACA_KV_yin2017_0_3_7mer,primary,0.8738176254773413,0.8660569027301747,,,CIS-BP
VAX2,ENSG00000116035,ISX_FL_TTCAAG40NGCC_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.9199807472235846,0.7415103264366085,0.57865831128178,CIS-BP
VAX2,ENSG00000116035,ISX_FL_TTCAAG40NGCC_KW_yin2017_0_3_7mer,secondary-first-batch,,0.9379382227291955,0.7566779527582033,0.549491080116355,CIS-BP
VAX2,ENSG00000116035,ISX_NA_TGAGTG20NTGA_ESAE_yang2017_0_3_7mer,primary,0.9152579145114421,0.8312262598930751,,,CIS-BP
VAX2,ENSG00000116035,LHX2_NA_TCCAGT30NGAC_ESAI_yang2017_0_4_7mer,primary,0.7911305955960539,0.5877654164573487,,,CIS-BP
VAX2,ENSG00000116035,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_1_7mer,secondary-novel-batch,,0.7895206927352209,0.5025741317135726,0.5981185273692692,CIS-BP
VAX2,ENSG00000116035,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_4_7mer,primary,0.7707039034361773,0.8842614449085009,,,CIS-BP
VAX2,ENSG00000116035,LHX9_eDBD_TGGACG40NAAG_KP_yin2017_0_4_7mer,primary,0.8292023132829975,0.8801537770373723,,,CIS-BP
VAX2,ENSG00000116035,LHX9_eDBD_TTAGCA40NGGT_KP_yin2017_0_1_7mer,secondary-novel-batch,,0.7983311805254699,0.7280225060402774,0.6049056453994016,CIS-BP
VAX2,ENSG00000116035,LHX9_FL_TTTGGT40NCTT_KW_yin2017_0_4_7mer,secondary-first-batch,,0.9075634927122377,0.7296361889482669,0.5906369413306009,CIS-BP
VAX2,ENSG00000116035,MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,0.7378146374143509,0.8621169843925728,,,CIS-BP
VAX2,ENSG00000116035,MEOX1_FL_TAAGCA40NGTC_KX_yin2017_0_1_6mer,secondary-novel-batch,,0.8436238651073408,,0.3308515471953592,CIS-BP
VAX2,ENSG00000116035,MIXL1_FL_TATAGT40NAGG_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.8355287558249889,0.5467715264985922,0.5054571938475009,CIS-BP
VAX2,ENSG00000116035,MIXL1_NA_TGATTT20NTTA_ESAE_yang2017_0_3_7mer,primary,0.8970458078414176,0.8717598177638778,,,CIS-BP
VAX2,ENSG00000116035,MNX1_eDBD_TTGGCA40NTCG_KO_yin2017_0_3_7mer,primary,0.5236811637399051,0.8815226063586873,,,CIS-BP
VAX2,ENSG00000116035,MSX1_eDBD_TACTGG40NGGA_KO_yin2017_0_3_7mer,primary,0.8517067201150309,0.8070451389973571,,,CIS-BP
VAX2,ENSG00000116035,MSX2_eDBD_TAACTC40NGTC_KR_yin2017_0_1_7mer,secondary-novel-batch,,0.9009470150578491,,0.3255700076078865,CIS-BP
