model_id,model_collection,mapped_tf_hgnc_symbol,mapped_tf_ensembl_gene_id,mapping_type
FOXQ1_eDBD_TGCACG40NTTG_KO_yin2017_2_4_7mer,secondary-novel-batch,FOXQ1,ENSG00000164379,cognate
FOXQ1_eDBD_TGCACG40NTTG_KO_yin2017_2_4_7mer,secondary-novel-batch,FOXS1,ENSG00000179772,CIS-BP
FOXR2_FL_TTACTT40NTAT_KX_yin2017_0_3_7mer,secondary-first-batch,FOXR2,ENSG00000189299,cognate
FOXR2_FL_TTAGAG40NCGG_KX_yin2017_0_4_7mer,primary,FOXR2,ENSG00000189299,cognate
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ELF1,ENSG00000120690,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ELF2,ENSG00000109381,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ELF4,ENSG00000102034,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ELK1,ENSG00000126767,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ELK3,ENSG00000111145,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ELK4,ENSG00000158711,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ERF,ENSG00000105722,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ERG,ENSG00000157554,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETS1,ENSG00000134954,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETS2,ENSG00000157557,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETV1,ENSG00000006468,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETV2,ENSG00000105672,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETV3,ENSG00000117036,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETV3L,ENSG00000253831,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETV4,ENSG00000175832,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,ETV5,ENSG00000244405,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,FEV,ENSG00000163497,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,FLI1,ENSG00000151702,CIS-BP
GABPA_FL_TC40NGCGATT_YWL_jolma2025_0_2_7mer,primary,GABPA,ENSG00000154727,cognate
GATA1_eDBD_TTTAGA40NGGC_KN_yin2017_0_4_7mer,primary,GATA1,ENSG00000102145,cognate
GATA1_eDBD_TTTAGA40NGGC_KN_yin2017_0_4_7mer,primary,GATA2,ENSG00000179348,CIS-BP
GATA1_eDBD_TTTAGA40NGGC_KN_yin2017_0_4_7mer,primary,GATA3,ENSG00000107485,CIS-BP
GATA1_eDBD_TTTAGA40NGGC_KN_yin2017_0_4_7mer,primary,GATA4,ENSG00000136574,CIS-BP
GATA1_eDBD_TTTAGA40NGGC_KN_yin2017_0_4_7mer,primary,GATA5,ENSG00000130700,CIS-BP
GATA1_eDBD_TTTAGA40NGGC_KN_yin2017_0_4_7mer,primary,GATA6,ENSG00000141448,CIS-BP
GATA2_eDBD_TATGCA40NGAG_KR_yin2017_1_3_7mer,primary,GATA1,ENSG00000102145,CIS-BP
GATA2_eDBD_TATGCA40NGAG_KR_yin2017_1_3_7mer,primary,GATA2,ENSG00000179348,cognate
GATA2_eDBD_TATGCA40NGAG_KR_yin2017_1_3_7mer,primary,GATA3,ENSG00000107485,CIS-BP
GATA2_eDBD_TATGCA40NGAG_KR_yin2017_1_3_7mer,primary,GATA4,ENSG00000136574,CIS-BP
GATA2_eDBD_TATGCA40NGAG_KR_yin2017_1_3_7mer,primary,GATA5,ENSG00000130700,CIS-BP
GATA2_eDBD_TATGCA40NGAG_KR_yin2017_1_3_7mer,primary,GATA6,ENSG00000141448,CIS-BP
GATA2_eDBD_TGAGGT40NTCC_KR_yin2017_0_1_7mer,secondary-novel-batch,GATA1,ENSG00000102145,CIS-BP
GATA2_eDBD_TGAGGT40NTCC_KR_yin2017_0_1_7mer,secondary-novel-batch,GATA2,ENSG00000179348,cognate
GATA2_eDBD_TGAGGT40NTCC_KR_yin2017_0_1_7mer,secondary-novel-batch,GATA3,ENSG00000107485,CIS-BP
GATA2_eDBD_TGAGGT40NTCC_KR_yin2017_0_1_7mer,secondary-novel-batch,GATA4,ENSG00000136574,CIS-BP
GATA2_eDBD_TGAGGT40NTCC_KR_yin2017_0_1_7mer,secondary-novel-batch,GATA5,ENSG00000130700,CIS-BP
GATA2_eDBD_TGAGGT40NTCC_KR_yin2017_0_1_7mer,secondary-novel-batch,GATA6,ENSG00000141448,CIS-BP
GATA3_NA_TGTCGT20NGA_ESAC_yang2017_0_4_7mer,primary,GATA1,ENSG00000102145,CIS-BP
GATA3_NA_TGTCGT20NGA_ESAC_yang2017_0_4_7mer,primary,GATA2,ENSG00000179348,CIS-BP
GATA3_NA_TGTCGT20NGA_ESAC_yang2017_0_4_7mer,primary,GATA3,ENSG00000107485,cognate
GATA3_NA_TGTCGT20NGA_ESAC_yang2017_0_4_7mer,primary,GATA4,ENSG00000136574,CIS-BP
GATA3_NA_TGTCGT20NGA_ESAC_yang2017_0_4_7mer,primary,GATA5,ENSG00000130700,CIS-BP
GATA3_NA_TGTCGT20NGA_ESAC_yang2017_0_4_7mer,primary,GATA6,ENSG00000141448,CIS-BP
GATA4_eDBD_TTAGAG40NCGG_KP_yin2017_0_3_7mer,secondary-first-batch,GATA1,ENSG00000102145,CIS-BP
GATA4_eDBD_TTAGAG40NCGG_KP_yin2017_0_3_7mer,secondary-first-batch,GATA2,ENSG00000179348,CIS-BP
GATA4_eDBD_TTAGAG40NCGG_KP_yin2017_0_3_7mer,secondary-first-batch,GATA3,ENSG00000107485,CIS-BP
GATA4_eDBD_TTAGAG40NCGG_KP_yin2017_0_3_7mer,secondary-first-batch,GATA4,ENSG00000136574,cognate
GATA4_eDBD_TTAGAG40NCGG_KP_yin2017_0_3_7mer,secondary-first-batch,GATA5,ENSG00000130700,CIS-BP
GATA4_eDBD_TTAGAG40NCGG_KP_yin2017_0_3_7mer,secondary-first-batch,GATA6,ENSG00000141448,CIS-BP
GATA4_NA_TAAAAT20NAAA_Y_jolma2013_0_3_7mer,primary,GATA1,ENSG00000102145,CIS-BP
GATA4_NA_TAAAAT20NAAA_Y_jolma2013_0_3_7mer,primary,GATA2,ENSG00000179348,CIS-BP
GATA4_NA_TAAAAT20NAAA_Y_jolma2013_0_3_7mer,primary,GATA3,ENSG00000107485,CIS-BP
GATA4_NA_TAAAAT20NAAA_Y_jolma2013_0_3_7mer,primary,GATA4,ENSG00000136574,cognate
GATA4_NA_TAAAAT20NAAA_Y_jolma2013_0_3_7mer,primary,GATA5,ENSG00000130700,CIS-BP
GATA4_NA_TAAAAT20NAAA_Y_jolma2013_0_3_7mer,primary,GATA6,ENSG00000141448,CIS-BP
GATA5_NA_TAAATG20NTAA_ESY_yang2017_0_4_7mer,primary,GATA1,ENSG00000102145,CIS-BP
GATA5_NA_TAAATG20NTAA_ESY_yang2017_0_4_7mer,primary,GATA2,ENSG00000179348,CIS-BP
GATA5_NA_TAAATG20NTAA_ESY_yang2017_0_4_7mer,primary,GATA3,ENSG00000107485,CIS-BP
GATA5_NA_TAAATG20NTAA_ESY_yang2017_0_4_7mer,primary,GATA4,ENSG00000136574,CIS-BP
GATA5_NA_TAAATG20NTAA_ESY_yang2017_0_4_7mer,primary,GATA5,ENSG00000130700,cognate
GATA5_NA_TAAATG20NTAA_ESY_yang2017_0_4_7mer,primary,GATA6,ENSG00000141448,CIS-BP
GATA6_eDBD_TCCATC40NTGA_KS_yin2017_0_3_7mer,primary,GATA1,ENSG00000102145,CIS-BP
GATA6_eDBD_TCCATC40NTGA_KS_yin2017_0_3_7mer,primary,GATA2,ENSG00000179348,CIS-BP
GATA6_eDBD_TCCATC40NTGA_KS_yin2017_0_3_7mer,primary,GATA3,ENSG00000107485,CIS-BP
GATA6_eDBD_TCCATC40NTGA_KS_yin2017_0_3_7mer,primary,GATA4,ENSG00000136574,CIS-BP
GATA6_eDBD_TCCATC40NTGA_KS_yin2017_0_3_7mer,primary,GATA5,ENSG00000130700,CIS-BP
GATA6_eDBD_TCCATC40NTGA_KS_yin2017_0_3_7mer,primary,GATA6,ENSG00000141448,cognate
GATAD2A_FL_AA40NGTGGTG_YWN_jolma2025_0_4_7mer,primary,GATAD2A,ENSG00000167491,cognate
GATAD2B_DBD_AT40NTCTGTC_YWM_jolma2025_0_4_7mer,primary,GATAD2B,ENSG00000143614,cognate
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,ALX1,ENSG00000180318,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,ALX3,ENSG00000156150,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,ALX4,ENSG00000052850,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,ARX,ENSG00000004848,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,BARHL1,ENSG00000125492,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,BARHL2,ENSG00000143032,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,BARX1,ENSG00000131668,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,BARX2,ENSG00000043039,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,BSX,ENSG00000188909,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DLX1,ENSG00000144355,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DLX2,ENSG00000115844,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DLX3,ENSG00000064195,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DLX4,ENSG00000108813,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DLX5,ENSG00000105880,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DLX6,ENSG00000006377,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,DRGX,ENSG00000165606,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,EMX1,ENSG00000135638,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,EMX2,ENSG00000170370,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,EN1,ENSG00000163064,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,EN2,ENSG00000164778,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,ESX1,ENSG00000123576,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,EVX1,ENSG00000106038,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,EVX2,ENSG00000174279,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,GBX1,ENSG00000164900,cognate
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,GBX2,ENSG00000168505,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,GSX1,ENSG00000169840,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,GSX2,ENSG00000180613,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HESX1,ENSG00000163666,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HMX1,ENSG00000215612,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HMX2,ENSG00000188816,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HMX3,ENSG00000188620,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXA1,ENSG00000105991,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXA2,ENSG00000105996,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXA3,ENSG00000105997,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXA4,ENSG00000197576,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXA5,ENSG00000106004,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXB1,ENSG00000120094,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXB2,ENSG00000173917,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXB3,ENSG00000120093,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXB4,ENSG00000182742,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXB5,ENSG00000120075,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXC4,ENSG00000198353,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXC5,ENSG00000172789,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXD1,ENSG00000128645,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXD3,ENSG00000128652,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,HOXD4,ENSG00000170166,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,ISX,ENSG00000175329,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,LBX1,ENSG00000138136,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,LBX2,ENSG00000179528,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,LHX2,ENSG00000106689,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,LHX3,ENSG00000107187,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,LHX4,ENSG00000121454,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,LHX9,ENSG00000143355,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,MEOX1,ENSG00000005102,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,MEOX2,ENSG00000106511,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,MIXL1,ENSG00000185155,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,MNX1,ENSG00000130675,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,MSX1,ENSG00000163132,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,MSX2,ENSG00000120149,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,NANOG,ENSG00000111704,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,NANOGP8,ENSG00000255192,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,NKX1-1,ENSG00000235608,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,NKX1-2,ENSG00000229544,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,NOBOX,ENSG00000106410,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,NOTO,ENSG00000214513,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,OTP,ENSG00000171540,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,PDX1,ENSG00000139515,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,PHOX2A,ENSG00000165462,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,PHOX2B,ENSG00000109132,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,PROP1,ENSG00000175325,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,PRRX1,ENSG00000116132,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,PRRX2,ENSG00000167157,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,RAX,ENSG00000134438,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,RAX2,ENSG00000173976,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,SEBOX,ENSG00000274529,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,SHOX,ENSG00000185960,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,SHOX2,ENSG00000168779,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,UNCX,ENSG00000164853,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,VAX1,ENSG00000148704,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,VAX2,ENSG00000116035,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,VENTX,ENSG00000151650,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,VSX1,ENSG00000100987,CIS-BP
GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,VSX2,ENSG00000119614,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,ALX1,ENSG00000180318,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,ALX3,ENSG00000156150,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,ALX4,ENSG00000052850,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,ARX,ENSG00000004848,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,BARHL1,ENSG00000125492,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,BARHL2,ENSG00000143032,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,BARX1,ENSG00000131668,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,BARX2,ENSG00000043039,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,BSX,ENSG00000188909,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DLX1,ENSG00000144355,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DLX2,ENSG00000115844,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DLX3,ENSG00000064195,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DLX4,ENSG00000108813,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DLX5,ENSG00000105880,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DLX6,ENSG00000006377,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,DRGX,ENSG00000165606,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,EMX1,ENSG00000135638,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,EMX2,ENSG00000170370,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,EN1,ENSG00000163064,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,EN2,ENSG00000164778,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,ESX1,ENSG00000123576,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,EVX1,ENSG00000106038,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,EVX2,ENSG00000174279,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,GBX1,ENSG00000164900,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,GBX2,ENSG00000168505,cognate
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,GSX1,ENSG00000169840,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,GSX2,ENSG00000180613,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HESX1,ENSG00000163666,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HMX1,ENSG00000215612,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HMX2,ENSG00000188816,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HMX3,ENSG00000188620,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXA1,ENSG00000105991,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXA2,ENSG00000105996,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXA3,ENSG00000105997,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXA4,ENSG00000197576,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXA5,ENSG00000106004,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXB1,ENSG00000120094,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXB2,ENSG00000173917,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXB3,ENSG00000120093,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXB4,ENSG00000182742,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXB5,ENSG00000120075,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXC4,ENSG00000198353,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXC5,ENSG00000172789,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXD1,ENSG00000128645,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXD3,ENSG00000128652,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,HOXD4,ENSG00000170166,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,ISX,ENSG00000175329,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,LBX1,ENSG00000138136,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,LBX2,ENSG00000179528,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,LHX2,ENSG00000106689,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,LHX3,ENSG00000107187,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,LHX4,ENSG00000121454,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,LHX9,ENSG00000143355,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,MEOX1,ENSG00000005102,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,MEOX2,ENSG00000106511,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,MIXL1,ENSG00000185155,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,MNX1,ENSG00000130675,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,MSX1,ENSG00000163132,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,MSX2,ENSG00000120149,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,NANOG,ENSG00000111704,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,NANOGP8,ENSG00000255192,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,NKX1-1,ENSG00000235608,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,NKX1-2,ENSG00000229544,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,NOBOX,ENSG00000106410,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,NOTO,ENSG00000214513,CIS-BP
GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,OTP,ENSG00000171540,CIS-BP
